1.376695365407608840e+01,9.705072111739955432e+00,8.593266066240010659e+00,1.172535240406193147e+01,3.702807759877249527e+00,7.270673836108917598e+00,1.304291151145115357e+01,1.569793733774079847e+01,4.302757912607588331e+00,1.111164962567318071e+01,1.608264026354626708e+01,1.235133664747962534e+01,3.704029707796319126e+00,7.427026903879029973e+00,8.886892648654864502e+00,1.239342949758564671e+01,1.091892096675210233e+01,2.584785387709593429e+00,6.677953322884653709e+00,1.378914293073308883e+01
1.369149601779864867e+01,9.778449862301972217e+00,9.303134922240376525e+00,1.215949254400911883e+01,3.795519668788116530e+00,7.409494377950696986e+00,1.302783863138306764e+01,1.713221433384379822e+01,4.598423551947252719e+00,1.051493539300142821e+01,1.541143401369225252e+01,1.273895967417401565e+01,3.623064783389603249e+00,7.182386984016121190e+00,9.175609409981461795e+00,1.266861596151886538e+01,1.101401230574895429e+01,2.545574913365047376e+00,6.486607616141443877e+00,1.342293965830010372e+01
1.332399993277423000e+01,9.815241194684608317e+00,9.613391544847253556e+00,1.277509187098302945e+01,3.829654270443818564e+00,7.408195774464810590e+00,1.330962518858228627e+01,1.847685455474413274e+01,4.680398224637923654e+00,1.017282602667565250e+01,1.473910095408427345e+01,1.327856331670020573e+01,3.748850217706770849e+00,6.949725730778119726e+00,9.563456979254526757e+00,1.288237485704629393e+01,1.122691975196553216e+01,2.374912943801060994e+00,6.281674039379054442e+00,1.333312263526222097e+01
1.311555111328725687e+01,1.027790828323833416e+01,9.718484524906154221e+00,1.289911984709254256e+01,3.438601980068098030e+00,7.436205881527381933e+00,1.323361084305703450e+01,1.971887977720864527e+01,4.697054700950761053e+00,1.026404127993271409e+01,1.413027722809194664e+01,1.371553203026224210e+01,3.718817982572726777e+00,6.882663188514479558e+00,1.001618041488326405e+01,1.297832353719153531e+01,1.158426907566844655e+01,2.236491220420127934e+00,6.212545737156236036e+00,1.370916849570751772e+01
1.318868549052289119e+01,1.035790061317245225e+01,9.225258822369685419e+00,1.223989241344012413e+01,3.326570431109986181e+00,7.372942982686906177e+00,1.276635815386543271e+01,2.031914279911342192e+01,4.890108005061202689e+00,1.104009849204192584e+01,1.441362540285579463e+01,1.370475818410203850e+01,3.841939105025815149e+00,7.111644742680637066e+00,9.771089958976936884e+00,1.275715348744835076e+01,1.201343739628753227e+01,2.279384915154428981e+00,6.658506055103572407e+00,1.499079741615290651e+01
1.301481912997582846e+01,1.047700715878114330e+01,8.842701702059237334e+00,1.147987699815374363e+01,3.481590819174059437e+00,7.237592016795590055e+00,1.214704946593541202e+01,2.039101188516879759e+01,4.781931660496611336e+00,1.271639737105042478e+01,1.512942625594434887e+01,1.330864138162023202e+01,3.878783705495273626e+00,7.486228238360693510e+00,8.698134598714961641e+00,1.220665868581968105e+01,1.231983811167620502e+01,2.552543047431131029e+00,7.132402954523807459e+00,1.715923660774659609e+01
1.318799902542738423e+01,1.028787384175567787e+01,7.716046461898138809e+00,9.651618994798189632e+00,3.641749374793713745e+00,6.747102438174288785e+00,1.119062547547716768e+01,1.924154558204651622e+01,4.679280005616515581e+00,1.552560654227585779e+01,1.706410438895559878e+01,1.229650943023993293e+01,4.052132671017369070e+00,8.795790920659266376e+00,7.407292800698177970e+00,1.108247056626379390e+01,1.218035088374152508e+01,2.896917327579577428e+00,8.027139457137066003e+00,2.069649445763456796e+01
1.306777925537327611e+01,1.053119169463335503e+01,6.062831575405293272e+00,7.498818041535559864e+00,4.281382739943690119e+00,6.655214183103171699e+00,1.076648532540044911e+01,1.377289296929306950e+01,4.672245915760850465e+00,1.827346905611451078e+01,1.911814423892986525e+01,1.176552341227168874e+01,4.390862697741909848e+00,1.014097561092270183e+01,6.183963782105144524e+00,1.069741830055579079e+01,1.297106060188776055e+01,3.418587727561350320e+00,9.236400945166259646e+00,2.420300739797644241e+01
1.274463277991726962e+01,1.042169376037490025e+01,5.594643464481414696e+00,6.887599205678217373e+00,4.813596839144476114e+00,6.287099943851688799e+00,1.022708248092017058e+01,1.055735142394924786e+01,4.592469579992470408e+00,1.998666678779130024e+01,2.044220470052441030e+01,1.104510845169090238e+01,4.208369895277346728e+00,1.106675767432767721e+01,5.271735634059782960e+00,1.100057341672843769e+01,1.329302087349327266e+01,3.508844808814560512e+00,9.906489762718186043e+00,2.623114248538611548e+01
1.305614153860744686e+01,9.800459536205709199e+00,6.957643622649289483e+00,9.158458088365481586e+00,5.096454752760354090e+00,5.989048387881061863e+00,1.026897787701281572e+01,1.245145315117894036e+01,4.546896028632171571e+00,1.839215385751599996e+01,2.022240673406337663e+01,1.062004492550387802e+01,3.958167507232467131e+00,1.012167452994513006e+01,6.298195420818352375e+00,1.178638245954041786e+01,1.298014003133843630e+01,3.139027364374039841e+00,9.051996472638739633e+00,2.402031112907394572e+01
