2.855674569138744445e+01,1.801339932290941093e+01,1.382224933038370196e+01,1.976836751053033225e+01,4.265593581658267297e+00,1.437791316348694970e+01,2.653940011329167348e+01,2.013044051315385730e+01,7.495640794172053312e+00,1.907263856479903552e+01,3.363359002581403701e+01,2.186548496275642606e+01,7.799968168274918234e+00,1.247378320079176639e+01,1.396284477616226027e+01,2.101334038595152265e+01,1.774779367722671353e+01,3.618347645530089807e+00,1.012397167767440642e+01,2.173879593637459706e+01
2.942481048405981525e+01,1.833760326183926281e+01,1.386107027448264439e+01,2.000587409183678389e+01,4.362574852290622474e+00,1.471505951908475573e+01,2.728803974472965166e+01,1.975781917150053246e+01,7.418120136200127668e+00,1.917173697300415114e+01,3.389999280429783823e+01,2.208268637156896830e+01,7.831244915346555757e+00,1.249826740469443997e+01,1.368750209188436706e+01,2.122445492658718180e+01,1.785657303171509014e+01,3.722095597952107315e+00,1.017691493970011507e+01,2.183673412120755586e+01
3.016551955827652876e+01,1.848017873476650053e+01,1.375475876193699776e+01,2.020603888419488570e+01,4.513589194864839449e+00,1.503134717452170754e+01,2.785952752484307027e+01,1.936073305562835145e+01,7.419152332476317113e+00,1.966620504047152096e+01,3.477966044208976371e+01,2.223313686945360601e+01,7.986484652526359973e+00,1.254435028054730772e+01,1.331195765885295224e+01,2.122134058029208603e+01,1.789005331643649299e+01,3.716790121837346472e+00,1.002901804800732855e+01,2.206684395906248142e+01
3.118663401378210409e+01,1.904154047987686482e+01,1.368513964409824268e+01,2.018241225431488317e+01,4.567828981708269787e+00,1.539430635768091449e+01,2.861100174131581397e+01,1.873800321084576836e+01,7.347970149836292819e+00,1.995616058178582009e+01,3.579648960718193251e+01,2.263820387744632967e+01,8.144534540596142236e+00,1.247258163277219367e+01,1.288131706623735262e+01,2.103831718971206399e+01,1.783492675171809694e+01,3.762773245073479877e+00,9.915524714025341524e+00,2.202308170408527133e+01
3.203449739726119816e+01,1.940295560172650013e+01,1.365778934315200210e+01,2.027145148590303592e+01,4.540810158765400395e+00,1.596057898168999856e+01,2.959405621409906573e+01,1.769833089972489404e+01,7.271718793811873027e+00,2.028303961750385653e+01,3.662589394297278744e+01,2.294534620096401056e+01,8.234050042467972119e+00,1.246564786690481341e+01,1.225660814923274877e+01,2.097912088733466263e+01,1.782538739001051198e+01,3.794605116029438729e+00,9.996243579983469019e+00,2.212422069529386093e+01
3.352039303541170767e+01,1.966358030195750928e+01,1.335907962056679921e+01,2.005331344160650175e+01,4.532571704283486547e+00,1.615549377195453928e+01,3.011016834156760069e+01,1.631201653078215941e+01,7.217106855232451323e+00,2.089350890330297972e+01,3.824632781502339895e+01,2.321235853103542368e+01,8.414234500469378375e+00,1.281298339792463103e+01,1.134258836623728328e+01,2.047606465381441154e+01,1.749205960776078328e+01,3.973234319533264891e+00,1.021804311382868136e+01,2.229602059847398010e+01
3.506538896139134920e+01,2.006022696725965204e+01,1.307443530029180501e+01,1.981468107865327966e+01,4.587288758989803483e+00,1.647465733727833381e+01,3.063875303378568660e+01,1.434203390234143605e+01,6.921558513105503962e+00,2.143689055230417040e+01,4.067625363177780429e+01,2.355389161609294746e+01,8.682073420538873876e+00,1.294455557095710141e+01,1.005868394472850547e+01,2.019537581281083760e+01,1.690295421665996756e+01,4.179181630311643580e+00,1.027006819655472469e+01,2.221458297054910247e+01
3.615872700593434530e+01,2.086257011317320575e+01,1.284627878788586663e+01,1.963657054285550885e+01,4.559909696910670718e+00,1.701775671438800686e+01,3.170675334271760448e+01,1.300843071804578699e+01,6.945108267773243860e+00,2.162736576023777957e+01,4.123326583596787742e+01,2.470626326437523801e+01,8.396525107112211117e+00,1.293088311185063866e+01,8.628306516264023784e+00,1.995140900239991666e+01,1.652819752983513979e+01,4.213398628297421844e+00,1.026355349853409393e+01,2.186418125508531674e+01
3.775850828853750585e+01,2.181087281132423783e+01,1.147214544291252203e+01,1.670886411683168049e+01,4.485612875359644924e+00,1.790392827825001376e+01,3.274136010729301915e+01,1.154224954782452173e+01,7.010565151782675031e+00,2.250564727829950940e+01,4.405506604390330949e+01,2.599820493188198967e+01,8.870154762040197483e+00,1.361332436560759263e+01,6.944986382800387936e+00,1.747039915326881143e+01,1.479934469313199941e+01,4.310673195686852033e+00,1.073578392248799496e+01,2.253990393694430239e+01
3.752024220979519953e+01,2.194211888705709157e+01,1.272037779630174548e+01,1.668712615542688837e+01,4.797360630553887617e+00,1.815855959229405769e+01,3.213926108137994220e+01,1.405172237225299625e+01,7.430835304024226318e+00,2.190942777673294017e+01,4.392067275183168107e+01,2.606027914176045712e+01,8.931719545631946033e+00,1.340336687254607284e+01,4.002524929644797780e+00,1.797473103380307435e+01,1.467064272684379311e+01,4.117040818704146510e+00,1.071526904540173852e+01,2.186648332850965915e+01
