1.389590770624860205e+01,9.876824435810933167e+00,8.675186355096185409e+00,1.145066180191922278e+01,3.888357854263071456e+00,7.324587464086484090e+00,1.289186891194473006e+01,1.577600215188322075e+01,4.314862817823967411e+00,1.097017443785733981e+01,1.619182460172124749e+01,1.225487133486264391e+01,3.653923657068887554e+00,7.336124369473289164e+00,9.108641116830101581e+00,1.249405619596175221e+01,1.080688976194191575e+01,2.503892768305905125e+00,6.416386337832662434e+00,1.380546931992646442e+01
1.381542151920278982e+01,9.931183421478868567e+00,9.351294675376140120e+00,1.205387772183557082e+01,3.940922596273906731e+00,7.350492211340147186e+00,1.278014993298834234e+01,1.728531676288369567e+01,4.654032591205344183e+00,1.039724223979304263e+01,1.550421177756981272e+01,1.262596280972576501e+01,3.601267191902669751e+00,7.085521666600999247e+00,9.479458263986286326e+00,1.268816786600429580e+01,1.091144196107330266e+01,2.474070564455468801e+00,6.278377238419635908e+00,1.336656429328689732e+01
1.339104896339572015e+01,9.865950038807337563e+00,9.821363910726095270e+00,1.272631193126954763e+01,4.059680821795994099e+00,7.347797950629650465e+00,1.290859189699339460e+01,1.882180160196091734e+01,4.726039822059964202e+00,1.015000895178437013e+01,1.459432321791145171e+01,1.306412368434044780e+01,3.699446708186863830e+00,6.786123412338496586e+00,9.824310064095575612e+00,1.292697464265773633e+01,1.105272071197881623e+01,2.300691017171062391e+00,6.158130497832277506e+00,1.349268489838703466e+01
1.310595895760719998e+01,1.019342932175829120e+01,9.765128522807120959e+00,1.282136780008346122e+01,3.580472621985557602e+00,7.290667998010267326e+00,1.296014505214370161e+01,2.011558964973632868e+01,4.773932503822281959e+00,1.033101841649381747e+01,1.407072007147538706e+01,1.331862091702920736e+01,3.695286571294897904e+00,6.815960871272870314e+00,1.023858287306901893e+01,1.303019674581453025e+01,1.145898161162072881e+01,2.229134594105791400e+00,6.182690371531509577e+00,1.395569238151458613e+01
1.328541874170466031e+01,1.023788952859652390e+01,9.248538112273529066e+00,1.210567717486562422e+01,3.438878133148907779e+00,7.306264850747973050e+00,1.247069903595343554e+01,2.058244757727658580e+01,4.904206078128651392e+00,1.112087699795205964e+01,1.431598038844928489e+01,1.340000079423248280e+01,3.754524029127594087e+00,7.030729601361275449e+00,9.886219121007922439e+00,1.282754700171771844e+01,1.189855532697033524e+01,2.318790188964316101e+00,6.626597911747312608e+00,1.540436594180034469e+01
1.305116172716734724e+01,1.032409113922988908e+01,8.916077413709739830e+00,1.128690986717058564e+01,3.566166372040235455e+00,7.111447181357631209e+00,1.198210443427405814e+01,2.061671301177583260e+01,4.841436597373548700e+00,1.268469426875799932e+01,1.506448603425340060e+01,1.293658685941365860e+01,3.883731075390949083e+00,7.468462424477008810e+00,8.621853178871310419e+00,1.244651771019836062e+01,1.229997418522466113e+01,2.614573895043880380e+00,7.182349568144350549e+00,1.754272690325545980e+01
1.313386830372509628e+01,1.006653460899213570e+01,7.761088949922132940e+00,9.530353764224530622e+00,3.773677477333291286e+00,6.649061021275803007e+00,1.092039621410933314e+01,1.957122894042964134e+01,4.699852337784105494e+00,1.539680459260336498e+01,1.713034094850211986e+01,1.202561524649102687e+01,4.085524714379584310e+00,8.661196554824330818e+00,7.488178895697037873e+00,1.121669487313137559e+01,1.207544913554576915e+01,3.058700606568116598e+00,8.005439434744168636e+00,2.123667339288831002e+01
1.300071225371890549e+01,1.039844932901996089e+01,6.171441603213682292e+00,7.572222812620842625e+00,4.505065473909314555e+00,6.632599075197501470e+00,1.068470014064196860e+01,1.386879606101320483e+01,4.691127595965546071e+00,1.817130310007146576e+01,1.916846369460045096e+01,1.161194793585205964e+01,4.498059540301559522e+00,1.000324011382606137e+01,6.177161409467563757e+00,1.075269378613161209e+01,1.278490966925938821e+01,3.551679890541935336e+00,9.038541532451768390e+00,2.466024035449248331e+01
1.272790654618697026e+01,1.032462140239889870e+01,5.734252386088988018e+00,6.901261215976884245e+00,5.040485937296018903e+00,6.312342246936859524e+00,1.017702053522225292e+01,1.048581555143986854e+01,4.637132664705327478e+00,1.989103006169055732e+01,2.062350326359882047e+01,1.084333177120785763e+01,4.255465570697965383e+00,1.099024831573630223e+01,5.311095763375711876e+00,1.112467431682149410e+01,1.297884135602261502e+01,3.604692869234422670e+00,9.716371553385945603e+00,2.659539075342903303e+01
1.300421242846572412e+01,9.715753301328039271e+00,7.078682119071173950e+00,9.188238894060196671e+00,5.367057701263012959e+00,5.895774798741916456e+00,1.007110026712343220e+01,1.249907595055999643e+01,4.547978651606636724e+00,1.826728575815467437e+01,2.027080260434454217e+01,1.036184383095066508e+01,3.935789806503462884e+00,1.009674544126697349e+01,6.390346157397465809e+00,1.183696816956066655e+01,1.285183286916456247e+01,3.255666368012331890e+00,8.922979892463803964e+00,2.449919070939985133e+01
